cik,company_name,fis_yr,filling_date,complexity,ex13,10k_url,ex13_url
1031296,FIRSTENERGY CORP,2001,20020401,0.22459893,1,https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/main.txt,"['https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13fe1.txt', 'https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13-1oe.txt', 'https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13-2ce.txt', 'https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13-3te.txt', 'https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13-4pp.txt', 'https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13-5_jc.txt', 'https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13-6_me.txt', 'https://www.sec.gov/Archives/edgar/data/20947/000103129602000017/ex13-7_pe.txt']"
37996,FORD MOTOR CO,2001,20020328,0.267379679,0,https://www.sec.gov/Archives/edgar/data/37996/000003799602000015/v7.txt,
753308,FPL GROUP INC,2001,20020329,0.197860963,0,https://www.sec.gov/Archives/edgar/data/37634/000075330802000021/file10k2001.htm,
38777,FRANKLIN RESOURCES INC,2001,20011226,0.237967914,0,https://www.sec.gov/Archives/edgar/data/38777/000003877701500097/form10k_2001.txt,
39911,GAP INC,2001,20010405,0.14973262,1,https://www.sec.gov/Archives/edgar/data/39911/000092962401000565/0000929624-01-000565-0001.txt,['https://www.sec.gov/Archives/edgar/data/39911/000092962401000565/0000929624-01-000565-0006.txt']
40987,GENUINE PARTS CO,2001,20020307,0.152406417,1,https://www.sec.gov/Archives/edgar/data/40987/000095014402002108/g74408e10-k.htm,['https://www.sec.gov/Archives/edgar/data/40987/000095014402002108/g74408ex13.txt']
45012,HALLIBURTON CO,2001,20020312,0.27540107,0,https://www.sec.gov/Archives/edgar/data/45012/000004501202000011/ed10k2001.txt,
874766,HARTFORD FINANCIAL SERVICES GROUP INC/DE,2001,20020320,0.278074866,0,https://www.sec.gov/Archives/edgar/data/874766/000094857202000009/b10kdec01.txt,
47217,HEWLETT PACKARD CO,2001,20020129,0.29144385,0,https://www.sec.gov/Archives/edgar/data/47217/000101287002000299/d10k.txt,
354950,HOME DEPOT INC,2001,20010423,0.163101604,1,https://www.sec.gov/Archives/edgar/data/354950/000095014401005194/g68482e10-k.txt,['https://www.sec.gov/Archives/edgar/data/354950/000095014401005194/g68482ex13.txt']
773840,HONEYWELL INTERNATIONAL INC,2001,20020320,0.256684492,0,https://www.sec.gov/Archives/edgar/data/773840/000095011702000539/a31661.txt,
49196,HUNTINGTON BANCSHARES INC/MD,2001,20020307,0.235294118,0,https://www.sec.gov/Archives/edgar/data/49196/000095015202001558/l93031ae10-k.txt,
50863,INTEL CORP,2001,20020313,0.22459893,1,https://www.sec.gov/Archives/edgar/data/50863/000091205702009698/a2072777z10-k.htm,"['https://www.sec.gov/Archives/edgar/data/50863/000091205702009698/a2072777zex-13.htm', 'https://www.sec.gov/Archives/edgar/data/50863/000091205702009698/a2072777zex-13.htm']"
51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,2001,20020327,0.205882353,1,https://www.sec.gov/Archives/edgar/data/51253/000095013002002044/d10k.txt,['https://www.sec.gov/Archives/edgar/data/51253/000095013002002044/dex13.txt']
51644,INTERPUBLIC GROUP OF COMPANIES INC,2001,20020401,0.21657754,1,https://www.sec.gov/Archives/edgar/data/51644/000005164402000010/ipg_form10k-2001.htm,['https://www.sec.gov/Archives/edgar/data/51644/000005164402000010/exhibit13.htm']
200406,JOHNSON & JOHNSON,2001,20020320,0.181818182,1,https://www.sec.gov/Archives/edgar/data/200406/000095012302002712/y58008e10-k.txt,['https://www.sec.gov/Archives/edgar/data/200406/000095012302002712/y58008ex13.txt']
55067,KELLOGG CO,2001,20020325,0.187165775,1,https://www.sec.gov/Archives/edgar/data/55067/000095012402000980/k67850e10-k.htm,['https://www.sec.gov/Archives/edgar/data/55067/000095012402000980/k67850ex13-01.txt']
91576,KEYCORP /NEW/,2001,20020328,0.240641711,1,https://www.sec.gov/Archives/edgar/data/91576/000095015202002483/l92910ae10-k.txt,['https://www.sec.gov/Archives/edgar/data/91576/000095015202002483/l92910aex13.txt']
55785,KIMBERLY CLARK CORP,2001,20020318,0.21657754,1,https://www.sec.gov/Archives/edgar/data/55785/000005578502000017/k10k2001.txt,"['https://www.sec.gov/Archives/edgar/data/55785/000005578502000017/ex13.txt', 'https://www.sec.gov/Archives/edgar/data/55785/000005578502000017/ex13.txt']"
319201,KLA TENCOR CORP,2001,20010921,0.240641711,0,https://www.sec.gov/Archives/edgar/data/319201/000109581101505048/f75863e10-k.txt,
56873,KROGER CO,2001,20010502,0.187165775,0,https://www.sec.gov/Archives/edgar/data/56873/000095015201501370/l87047ae10-k.txt,
701985,LIMITED INC,2001,20010424,0.160427807,1,https://www.sec.gov/Archives/edgar/data/701985/000095010901500716/d10k.htm,['https://www.sec.gov/Archives/edgar/data/701985/000095010901500716/dex13.txt']
59558,LINCOLN NATIONAL CORP,2001,20020318,0.326203209,1,https://www.sec.gov/Archives/edgar/data/59558/000092881602000228/tk1.txt,['https://www.sec.gov/Archives/edgar/data/59558/000092881602000228/exthrtn1.txt']
936468,LOCKHEED MARTIN CORP,2001,20020307,0.221925134,0,https://www.sec.gov/Archives/edgar/data/936468/000092838502000673/d10k.txt,
60086,LOEWS CORP,2001,20020308,0.299465241,0,https://www.sec.gov/Archives/edgar/data/60086/000006008602000008/lc01k.txt,
101778,MARATHON OIL CORP,2001,20020311,0.264705882,0,https://www.sec.gov/Archives/edgar/data/101778/000089924302000577/d10k.txt,
1048286,MARRIOTT INTERNATIONAL INC /MD/,2001,20020322,0.262032086,0,https://www.sec.gov/Archives/edgar/data/1048286/000092838502000921/d10k.txt,
62709,MARSH & MCLENNAN COMPANIES INC,2001,20020329,0.264705882,1,https://www.sec.gov/Archives/edgar/data/62709/000093041302001103/c23478_10k-.txt,['https://www.sec.gov/Archives/edgar/data/62709/000093041302001103/c23478_ex-13.txt']
927653,MCKESSON HBOC INC,2001,20010601,0.254010695,0,https://www.sec.gov/Archives/edgar/data/927653/000095014901500834/f72121e10-k.txt,
723125,MICRON TECHNOLOGY INC,2001,20011015,0.171122995,0,https://www.sec.gov/Archives/edgar/data/723125/000091205701535432/a2060999z10-k.htm,
789019,MICROSOFT CORP,2001,20010918,0.229946524,0,https://www.sec.gov/Archives/edgar/data/789019/000103221001501099/d10k.txt,
68505,MOTOROLA INC,2001,20020329,0.195187166,0,https://www.sec.gov/Archives/edgar/data/68505/000091205702012645/a2074699z10-k.htm,
1002047,NETWORK APPLIANCE INC,2001,20010726,0.245989305,0,https://www.sec.gov/Archives/edgar/data/1002047/000089161801501663/f74276e10-k.txt,
814453,NEWELL RUBBERMAID INC,2001,20020307,0.221925134,0,https://www.sec.gov/Archives/edgar/data/814453/000089581302000039/x10-k.txt,
1164727,NEWMONT MINING CORP /DE/,2001,20020327,0.248663102,0,https://www.sec.gov/Archives/edgar/data/1164727/000089924302000771/d10k.txt,
320187,NIKE INC,2001,20010809,0.229946524,0,https://www.sec.gov/Archives/edgar/data/320187/000109581101503828/v74223e10-k.txt,
702165,NORFOLK SOUTHERN CORP,2001,20020221,0.189839572,0,https://www.sec.gov/Archives/edgar/data/702165/000070216502000012/corp10k01.txt,
73124,NORTHERN TRUST CORP,2001,20020312,0.229946524,1,https://www.sec.gov/Archives/edgar/data/73124/000095013102000853/d10k.txt,['https://www.sec.gov/Archives/edgar/data/73124/000095013102000853/dex13.txt']
73309,NUCOR CORP,2001,20020322,0.096256684,1,https://www.sec.gov/Archives/edgar/data/73309/000095016802000432/d10k.txt,['https://www.sec.gov/Archives/edgar/data/73309/000095016802000432/dex13.txt']
797468,OCCIDENTAL PETROLEUM CORP /DE/,2001,20020313,0.243315508,0,https://www.sec.gov/Archives/edgar/data/797468/000079746802000010/form10k-20020313.txt,
29989,OMNICOM GROUP INC,2001,20020328,0.173796791,0,https://www.sec.gov/Archives/edgar/data/29989/000089109202000433/e13177_10-k.txt,
76334,PARKER HANNIFIN CORP,2001,20010927,0.163101604,1,https://www.sec.gov/Archives/edgar/data/76334/000102140801507392/d10k.htm,['https://www.sec.gov/Archives/edgar/data/76334/000102140801507392/dex13.htm']
723531,PAYCHEX INC,2001,20010824,0.139037433,1,https://www.sec.gov/Archives/edgar/data/723531/000072353101500014/body10k.txt,['https://www.sec.gov/Archives/edgar/data/723531/000072353101500014/ex13.txt']
77476,PEPSICO INC,2001,20020320,0.232620321,0,https://www.sec.gov/Archives/edgar/data/77476/000007747602000024/k01b.htm,
31791,PERKINELMER INC,2001,20020328,0.237967914,0,https://www.sec.gov/Archives/edgar/data/31791/000095013502001706/b42224pee10-k.htm,
78003,PFIZER INC,2001,20020328,0.243315508,1,https://www.sec.gov/Archives/edgar/data/78003/000095012302003116/y58494e10-k.htm,['https://www.sec.gov/Archives/edgar/data/78003/000095012302003116/y58494ex13.htm']
79879,PPG INDUSTRIES INC,2001,20020222,0.189839572,1,https://www.sec.gov/Archives/edgar/data/79879/000102140802002741/d10k.txt,['https://www.sec.gov/Archives/edgar/data/79879/000102140802002741/dex13.txt']
1113169,PRICE T ROWE GROUP INC,2001,20020314,0.109625668,0,https://www.sec.gov/Archives/edgar/data/1113169/000095013302000917/w58422e10-k.txt,
80424,PROCTER & GAMBLE CO,2001,20010912,0.176470588,1,https://www.sec.gov/Archives/edgar/data/80424/000095015201504449/l90238ae10-k.htm,['https://www.sec.gov/Archives/edgar/data/80424/000095015201504449/l90238aex13.txt']
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,2001,20020304,0.294117647,0,https://www.sec.gov/Archives/edgar/data/788784/000095013602000584/file001.txt,
822416,PULTE HOMES INC/MI/,2001,20020308,0.21657754,0,https://www.sec.gov/Archives/edgar/data/822416/000095012402000710/k67605e10-k.htm,
804328,QUALCOMM INC/DE,2001,20011109,0.29144385,0,https://www.sec.gov/Archives/edgar/data/804328/000093639201500225/a76829e10-k.htm,
732717,SBC COMMUNICATIONS INC,2001,20020228,0.237967914,1,https://www.sec.gov/Archives/edgar/data/732717/000073271702000013/form10k.htm,['https://www.sec.gov/Archives/edgar/data/732717/000073271702000013/exhibit13.htm']
310158,SCHERING PLOUGH CORP,2001,20020329,0.21657754,1,https://www.sec.gov/Archives/edgar/data/310158/000031015802000002/body.htm,['https://www.sec.gov/Archives/edgar/data/310158/000031015802000002/ex13ar2001.htm']
316709,SCHWAB CHARLES CORP,2001,20020327,0.264705882,1,https://www.sec.gov/Archives/edgar/data/316709/000031670902000008/body.txt,['https://www.sec.gov/Archives/edgar/data/316709/000031670902000008/exh13_1.txt']
1032208,SEMPRA ENERGY,2001,20020319,0.237967914,1,https://www.sec.gov/Archives/edgar/data/1032208/000008652102000006/se10k2001tags.txt,['https://www.sec.gov/Archives/edgar/data/1032208/000008652102000006/ex13_2001e.htm']
89800,SHERWIN WILLIAMS CO,2001,20020314,0.221925134,1,https://www.sec.gov/Archives/edgar/data/89800/000095015202001777/l92671ae10-k.txt,['https://www.sec.gov/Archives/edgar/data/89800/000095015202001777/l92671aex13.txt']
92122,SOUTHERN CO,2001,20020325,0.270053476,0,https://www.sec.gov/Archives/edgar/data/3153/000009212202000045/form10k.txt,
92380,SOUTHWEST AIRLINES CO,2001,20020204,0.152406417,0,https://www.sec.gov/Archives/edgar/data/92380/000095013402000776/d93658e10-k.txt,
93556,STANLEY WORKS,2001,20020222,0.232620321,0,https://www.sec.gov/Archives/edgar/data/93556/000095013602000496/file001.txt,
93751,STATE STREET CORP,2001,20020222,0.264705882,0,https://www.sec.gov/Archives/edgar/data/93751/000114544302000006/d10-k.htm,
96021,SYSCO CORP,2001,20010927,0.139037433,0,https://www.sec.gov/Archives/edgar/data/96021/000095012901503195/h90836e10-k.txt,
27419,TARGET CORP,2001,20010416,0.13368984,1,https://www.sec.gov/Archives/edgar/data/27419/000091205701508754/a2040678z10-k.htm,['https://www.sec.gov/Archives/edgar/data/27419/000091205701508754/a2040678zex-13.htm']
97745,THERMO ELECTRON CORP,2001,20020315,0.197860963,1,https://www.sec.gov/Archives/edgar/data/97745/000009774502000016/tmok01.txt,['https://www.sec.gov/Archives/edgar/data/97745/000009774502000016/tmok01ex13.txt']
1041061,TRICON GLOBAL RESTAURANTS INC,2001,20020311,0.294117647,0,https://www.sec.gov/Archives/edgar/data/1041061/000104106102000003/form10k2001.htm,
833444,TYCO INTERNATIONAL LTD /BER/,2001,20011228,0.29144385,0,https://www.sec.gov/Archives/edgar/data/833444/000091205701544874/a2062534z10-k.txt,
100885,UNION PACIFIC CORP,2001,20020304,0.200534759,0,https://www.sec.gov/Archives/edgar/data/100885/000095013402001771/d94498e10-k.txt,
731766,UNITEDHEALTH GROUP INC,2001,20020401,0.195187166,1,https://www.sec.gov/Archives/edgar/data/731766/000095013702001930/c68469e10-k.htm,['https://www.sec.gov/Archives/edgar/data/731766/000095013702001930/c68469ex13.txt']
5513,UNUMPROVIDENT CORP,2001,20020328,0.235294118,0,https://www.sec.gov/Archives/edgar/data/5513/000093176302000948/d10k.txt,
36104,US BANCORP \DE\,2001,20020228,0.28342246,0,https://www.sec.gov/Archives/edgar/data/36104/000095013702000971/c66817e10-k.txt,
732712,VERIZON COMMUNICATIONS INC,2001,20020320,0.235294118,1,https://www.sec.gov/Archives/edgar/data/732712/000095010902001438/d10k.txt,['https://www.sec.gov/Archives/edgar/data/732712/000095010902001438/dex13.txt']
104169,WAL MART STORES INC,2001,20010410,0.114973262,1,https://www.sec.gov/Archives/edgar/data/104169/000102140801500118/d10k.htm,['https://www.sec.gov/Archives/edgar/data/104169/000102140801500118/dex13.htm']
823768,WASTE MANAGEMENT INC,2001,20020312,0.251336898,0,https://www.sec.gov/Archives/edgar/data/823768/000095012902001250/h93477e10-k.txt,
72971,WELLS FARGO & CO/MN,2001,20020315,0.267379679,1,https://www.sec.gov/Archives/edgar/data/72971/000091205702010174/a2072635z10-k.txt,['https://www.sec.gov/Archives/edgar/data/72971/000091205702010174/a2072635zex-13.txt']
107263,WILLIAMS COMPANIES INC,2001,20020307,0.307486631,0,https://www.sec.gov/Archives/edgar/data/107263/000095013402001868/d93687e10-k.txt,
72903,XCEL ENERGY INC,2001,20020329,0.267379679,0,https://www.sec.gov/Archives/edgar/data/72903/000095013702001868/c68394e10-k.htm,
743988,XILINX INC,2001,20010612,0.251336898,0,https://www.sec.gov/Archives/edgar/data/743988/000101287001501165/d10k.txt,
66740,3M CO,2002,20030310,0.245989305,0,https://www.sec.gov/Archives/edgar/data/66740/000006674003000005/q410kbodyv1.txt,
1800,ABBOTT LABORATORIES,2002,20030219,0.240641711,0,https://www.sec.gov/Archives/edgar/data/1800/000104746903006107/a2102588z10-k.htm,
896159,ACE LTD,2002,20030327,0.278074866,1,https://www.sec.gov/Archives/edgar/data/896159/000095013103001690/d10k.htm,['https://www.sec.gov/Archives/edgar/data/896159/000095013103001690/dex131.txt']
796343,ADOBE SYSTEMS INC,2002,20030226,0.320855615,0,https://www.sec.gov/Archives/edgar/data/796343/000117494703000004/adobe_10kfy02.htm,
874761,AES CORPORATION,2002,20030326,0.302139037,0,https://www.sec.gov/Archives/edgar/data/874761/000104746903010240/a2105668z10-k.htm,
4977,AFLAC INC,2002,20030327,0.21657754,1,https://www.sec.gov/Archives/edgar/data/4977/000000497703000098/k02.htm,['https://www.sec.gov/Archives/edgar/data/4977/000000497703000098/k02exh13c.htm']
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2002,20021213,0.232620321,1,https://www.sec.gov/Archives/edgar/data/2969/000000296902000029/form10kdec1302.txt,['https://www.sec.gov/Archives/edgar/data/2969/000000296902000029/exhibit13.txt']
899051,ALLSTATE CORP,2002,20030328,0.157754011,0,https://www.sec.gov/Archives/edgar/data/899051/000104746903010828/a2104961z10-k.htm,
764180,ALTRIA GROUP INC,2002,20030327,0.237967914,1,https://www.sec.gov/Archives/edgar/data/764180/000095011703001167/a34781.htm,['https://www.sec.gov/Archives/edgar/data/764180/000095011703001167/ex13.htm']
4447,AMERADA HESS CORP,2002,20030326,0.211229947,1,https://www.sec.gov/Archives/edgar/data/4447/000095012303003289/y83989e10vk.htm,['https://www.sec.gov/Archives/edgar/data/4447/000095012303003289/y83989exv13.htm']
1002910,AMEREN CORP,2002,20030331,0.112299465,0,https://www.sec.gov/Archives/edgar/data/1002910/000100291003000226/amc10-k123102.txt,
4904,AMERICAN ELECTRIC POWER CO INC,2002,20030320,0.320855615,1,https://www.sec.gov/Archives/edgar/data/4904/000000490403000086/module.txt,['https://www.sec.gov/Archives/edgar/data/4904/000000490403000086/x13.txt']
4962,AMERICAN EXPRESS CO,2002,20030327,0.342245989,1,https://www.sec.gov/Archives/edgar/data/4962/000000496203000042/main2.txt,['https://www.sec.gov/Archives/edgar/data/4962/000000496203000042/ex13.txt']
5272,AMERICAN INTERNATIONAL GROUP INC,2002,20030331,0.280748663,0,https://www.sec.gov/Archives/edgar/data/5272/000095012303003570/y65998e10vk.txt,
318154,AMGEN INC,2002,20030310,0.286096257,0,https://www.sec.gov/Archives/edgar/data/318154/000089843003001854/d10k.htm,
6281,ANALOG DEVICES INC,2002,20030129,0.240641711,0,https://www.sec.gov/Archives/edgar/data/6281/000095013503000473/b45351ade10vk.htm,
315293,AON CORP,2002,20030326,0.29144385,0,https://www.sec.gov/Archives/edgar/data/315293/000104746903010294/a2106480z10-k.htm,
6769,APACHE CORP,2002,20030325,0.262032086,0,https://www.sec.gov/Archives/edgar/data/6769/000095012903001523/h03353e10vk.txt,
320193,APPLE COMPUTER INC,2002,20021219,0.264705882,0,https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/a2096490z10-k.htm,
6951,APPLIED MATERIALS INC /DE,2002,20030123,0.248663102,0,https://www.sec.gov/Archives/edgar/data/6951/000000695103000003/form10k.htm,
7084,ARCHER DANIELS MIDLAND CO,2002,20020920,0.168449198,1,https://www.sec.gov/Archives/edgar/data/7084/000000708402000017/adm10k02.htm,['https://www.sec.gov/Archives/edgar/data/7084/000000708402000017/adm10kx13.htm']
769397,AUTODESK INC,2002,20020430,0.219251337,0,https://www.sec.gov/Archives/edgar/data/769397/000089843002001691/d10k.htm,
8670,AUTOMATIC DATA PROCESSING INC,2002,20020916,0.189839572,1,https://www.sec.gov/Archives/edgar/data/8670/000000867002000008/form10k.txt,['https://www.sec.gov/Archives/edgar/data/8670/000000867002000008/exhibit13.txt']
866787,AUTOZONE INC,2002,20021031,0.184491979,0,https://www.sec.gov/Archives/edgar/data/866787/000095014402010940/g78922e10vk.htm,
8818,AVERY DENNISON CORPORATION,2002,20030328,0.221925134,1,https://www.sec.gov/Archives/edgar/data/8818/000089843003002164/d10k.htm,['https://www.sec.gov/Archives/edgar/data/8818/000089843003002164/dex13.txt']
9389,BALL CORP,2002,20030327,0.221925134,1,https://www.sec.gov/Archives/edgar/data/9389/000000938903000044/f10k_2002.htm,['https://www.sec.gov/Archives/edgar/data/9389/000000938903000044/ex13-1_f10k2002.htm']
70858,BANK OF AMERICA CORP /DE/,2002,20030303,0.304812834,1,https://www.sec.gov/Archives/edgar/data/70858/000102140803003673/d10k.htm,['https://www.sec.gov/Archives/edgar/data/70858/000102140803003673/dex13.htm']
10456,BAXTER INTERNATIONAL INC,2002,20030312,0.280748663,1,https://www.sec.gov/Archives/edgar/data/10456/000095013103001306/d10k.txt,['https://www.sec.gov/Archives/edgar/data/10456/000095013103001306/dex13.txt']
10795,BECTON DICKINSON & CO,2002,20021220,0.22459893,1,https://www.sec.gov/Archives/edgar/data/10795/000095011702003172/a33929.txt,['https://www.sec.gov/Archives/edgar/data/10795/000095011702003172/ex13.txt']
